district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
永和區,房地(土地+建物),新北市永和區中正路５９５號五樓之二,3.37,商,,,1110107,土地1建物1車位0,五層，陽台,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700128,26.4,1,1,1,有,有,4380000,165909,,0,0,陽台外推；,RPWOMLQKKHHGFHF09EA,22.48,0,0,有
新店區,房地(土地+建物),新北市新店區中興路二段２０１號十六樓之七,4.31,住,,,1110111,土地1建物1車位0,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,900629,44.25,2,1,1,有,有,8020000,181243,,0,0,,RPQUMLRKKHHGFCF58DA,29.16,0,4.67,有
汐止區,房地(土地+建物),新北市汐止區汐萬路三段１９９巷４３弄１１號,176,,山坡地保育區,丙種建築用地,1110107,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,720205,125.1,5,2,3,有,有,7360000,58833,,0,0,其他增建；,RPPOMLPKKHHGFDF77DA,111.48,6.81,6.81,無
汐止區,房地(土地+建物)+車位,新北市汐止區大同路一段４９７號八樓,51.18,工,,,1110111,土地1建物1車位3,八層,十二層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土構造,1060313,352.12,0,0,0,無,有,25500000,72418,坡道平面,80.12,0,,RPWOMLQKKHHGFDF58DA,157.13,15.35,0,有
萬里區,房地(土地+建物),新北市萬里區孝六街４號４樓,29.45,,鄉村區,乙種建築用地,1110128,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681122,100.41,5,2,2,有,無,1500000,14939,,0,0,頂樓加蓋；,RPWPMLQKKHHGFDF68DA,80.23,0,20.18,無
汐止區,房地(土地+建物)+車位,新北市汐止區大同路三段６２１號２７樓之５,8.79,住,,,1110111,土地1建物1車位1,二十七層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880203,114.34,3,2,2,有,有,6600000,57723,坡道機械,21.34,0,,RPPOMLQKKHHGFDF87DA,63.48,0,7.79,有
汐止區,房地(土地+建物),新北市汐止區樟樹一路１４６號２樓,19.92,住,,,1110110,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830725,103.73,3,2,2,有,有,9700000,93512,,0,0,,RPVNMLQKKHHGFDF38DA,77.77,0,4.47,有
汐止區,房地(土地+建物),新北市汐止區大同路二段２３３號五樓,5.01,住,,,1110109,土地1建物1車位0,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,56.44,1,1,1,有,有,9100000,161233,,0,0,,RPQRMLNKJHHGFDF87DA,37.25,0,2.54,有
三重區,房地(土地+建物),新北市三重區中正北路３６０號四樓,50.34,住,,,1110109,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720629,94.72,4,1,1,有,無,7900000,83404,,0,0,前後陽台外推其他增建；,RPQWMLKKJHHGFGF38DA,84.18,0,10.54,無
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中原路１２巷１０號七樓,17.3,商,,,1110101,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980217,156.39,3,2,2,有,有,17550000,112219,坡道平面,27.87,0,,RPPPMLOKJHHGFGF97DA,74.55,4.86,10.17,有
淡水區,房地(土地+建物),新北市淡水區民族路３１巷７８號四樓之１４,5.72,工,,,1110123,土地1建物1車位0,四層,二十一層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,860430,41,1,1,1,有,有,4450000,108537,,0,0,陽台外推；其他增建；,RPSOMLTJKHHGFEF48DA,24.38,0,4.96,有
淡水區,房地(土地+建物),新北市淡水區大忠街８５號十樓之２４,6.67,住,,,1110107,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790828,43.08,1,0,1,有,有,2880000,66852,,0,0,,RPOOMLQKKHHGFEF87DA,23.16,0,6.64,有
淡水區,房地(土地+建物),新北市淡水區中正東路一段１３７號十五樓之６,4.37,商,,,1110125,土地1建物1車位0,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940714,55.77,1,0,1,有,有,5900000,105792,,0,0,,RPQSMLPKKHHGFEF38DA,33.02,0,7.7,有
淡水區,房地(土地+建物),新北市淡水區北新路１４１巷８０弄２０號五樓,13.01,住,,,1110106,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830809,80.28,2,1,1,有,有,6000000,74738,,0,0,陽台外推；,RPPNMLRKKHHGFEF97DA,57.91,4.3,6.9,有
淡水區,房地(土地+建物)+車位,新北市淡水區新春街８５巷１９弄５８號四樓,24.63,農,,,1110116,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970813,138.99,3,2,2,有,有,9580000,75482,坡道平面,27.97,1200000,,RPQRMLRKKHHGFEF48DA,71.21,0,8.92,有
淡水區,房地(土地+建物)+車位,新北市淡水區新民街２２２巷１６弄６號十三樓,22.53,住,,,1110101,土地2建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810312,171.22,3,2,2,有,有,7200000,42049,坡道平面,0,0,陽台外推；,RPRPMLSKKHHGFEF48DA,139.41,2.11,14.85,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１２６巷６２號五樓,18.17,住,,,1110106,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,143.71,2,2,1,有,有,8800000,69969,坡道平面,36.52,1300000,,RPWPMLOLJHHGFEF58DA,58.38,5.46,9.76,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段４２８號二十一樓,5.19,商,,,1110119,土地1建物1車位1,二十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080822,83.67,1,1,1,有,有,5380000,70711,坡道平面,25.97,1300000,,RPRQMLOLJHHGFEF18DA,33.96,0,5.48,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段２０２巷８６號七樓,17.46,住,,,1110114,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060707,157.45,3,2,2,有,有,10690000,73931,坡道平面,30.44,1300000,,RPRQMLRJKHHGFEF38DA,71.87,7.56,6.94,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷６１號四樓,24.14,住,,,1110116,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,120.41,2,1,2,有,有,7300000,60626,坡道平面,30.89,0,,RPUQMLSJKHHGFEF78DA,53.81,4.09,5.67,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段３０１號十九樓,11.23,商,,,1110112,土地1建物1車位1,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,158.94,3,2,2,有,有,11690000,79312,坡道平面,30.46,1500000,含裝潢費1300000元；,RPQPMLMKJHHGFEF67DA,74.97,3.29,7.14,有
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段８８巷６號三樓之一,18.34,住,,,1110101,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960528,144.16,2,2,1,有,有,10800000,86504,坡道平面,36.65,1500000,,RPUPMLOJJHHGFBF87DA,65.06,7.37,4.22,有
新莊區,房地(土地+建物)+車位,新北市新莊區建中街９５號二樓,21.16,住,,,1110110,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821005,150.46,3,2,2,有,有,16860000,112056,坡道平面,0,0,陽台外推；,RPRRMLQKKHHGFBF18DA,90.44,3.57,11.24,有
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段１９９號十樓,22.03,住,,,1110101,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100412,193.9,3,2,2,有,有,24400000,133730,坡道平面,25.65,1900000,,RPQWMLRKKHHGFBF68DA,93.92,8.39,6.16,有
林口區,房地(土地+建物)+車位,新北市林口區中山路９７巷２號四樓,25.75,商,,,1110120,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100412,252.43,4,2,2,有,有,19700000,82660,坡道平面,34.67,1700000,,RPONNLRKKHHGFBF67DA,136.48,3.34,9.16,有
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道七段３１３號三樓,12.18,住,,,1110121,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931126,164.13,4,2,2,有,有,15700000,97460,坡道平面,23.56,2000000,,RPVPMLSKKHHGFBF58DA,96.01,0.98,8.49,有
新莊區,房地(土地+建物)+車位,新北市新莊區雙鳳路７７巷６號十四樓之二,25.14,住,,,1110113,土地1建物1車位2,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050914,230.36,4,2,2,有,有,27500000,119378,坡道機械,39.78,0,,RPXQMLSKKHHGFBF88DA,113.01,9.03,8.4,有
五股區,房地(土地+建物)+車位,新北市五股區民義路一段１８５之１０號,81.26,都市：其他:住宅區,,,1110117,土地3建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970612,217.52,4,2,2,有,有,14900000,68499,坡道平面,0,0,,RPSQMLPKKHHGFBF08DA,116.86,0,10.37,有
五股區,土地,新塭段新塭小段123-2地號,166.31,,一般農業區,農牧用地,1110119,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,6540000,39324,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLQKKHHGFBF18DA,0,0,0,無
新莊區,房地(土地+建物)+車位,新北市新莊區民安西路２６５號七樓之三,19.79,住,,,1110109,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860530,124.81,3,2,2,有,無,12500000,100152,坡道機械,30.92,0,,RPPQMLQKKHHGFBF87DA,67.87,0,15.78,有
泰山區,房地(土地+建物)+車位,新北市泰山區仁愛路１００巷２５號七樓,11.12,商,,,1110122,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931021,126.49,3,2,2,有,有,14550000,115029,坡道平面,0,1800000,,RPSVMLLKKHHGFBF18DA,68.45,1.97,8.79,有
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段１９７號六樓,26.42,商,,,1110120,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050920,231.64,2,2,2,有,有,29590000,144329,坡道平面,40.48,2000000,,RPPNMLTJKHHGFBF77DA,113.62,0,8.62,有
新莊區,房地(土地+建物),新北市新莊區五權一路９６號二樓,16.6,,工業區,丁種建築用地,1110110,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,811106,48.32,2,2,1,有,無,5600000,115894,,0,0,其他增建；,RPTNMLSJKHHGFBF08DA,41.96,0,4.1,無
新莊區,房地(土地+建物),新北市新莊區復興路二段１８號四樓,32.64,住,,,1110106,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760219,131.8,6,0,6,有,無,12200000,92564,,0,0,陽台外推；,RPRSMLRJKHHGFBF28DA,119.49,0,12.31,無
新莊區,房地(土地+建物),新北市新莊區民全街１１號六樓,14.08,住,,,1110116,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841020,69.74,2,1,1,有,有,8600000,123315,,0,0,其他增建；,RPRPMLSLJHHGFBF18DA,57.65,0,4.49,有
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段３５８號五樓,23.9,住,,,1110111,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050722,170.36,3,2,1,有,有,10600000,72595,坡道平面,49.14,1800000,,RPPOMLOLJHHGFBF47DA,68.88,9.11,3.53,有
新莊區,房地(土地+建物)+車位,新北市新莊區中正路１９５號十八樓,21.46,住,,,1110110,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051122,212.5,3,2,2,有,有,31100000,171444,坡道平面,41.89,1850000,,RPWRMLMKJHHGFBF18DA,100.32,4.14,11.11,有
林口區,房地(土地+建物)+車位,新北市林口區信義路３８０號九樓之三,14.72,住,,,1110109,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990105,129.73,3,2,2,有,有,12500000,96354,坡道平面,21.75,0,雨遮變更陽台使用美術柱外推窗戶增建機房變更室內使用雨遮增建欄杆增建陽台外推；,RPUNMLKKJHHGFBF37DA,56.84,4.63,11.88,有
土城區,土地,柑林段1122-3地號,545.91,,特定專用區,農牧用地,1110112,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,39630000,72594,,0,0,,RPVPMLRKKHHGFAF38DA,0,0,0,無
土城區,房地(土地+建物)+車位,新北市土城區永豐路１５１巷９號二樓,20.88,住,,,1110106,土地6建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841104,121,3,2,1,有,有,12150000,100413,坡道平面,0,0,,RPVRMLOKKHHGFAF28DA,71.74,0,4.33,有
板橋區,車位,新北市板橋區光環路二段２８之１號,0.04,住,,,1110104,土地1建物1車位1,一層,十七層,其他,辦公室,鋼骨鋼筋混凝土造,1021226,21.01,0,0,0,有,有,2050000,,坡道平面,21,2050000,僅車位交易；,RPWNMLLKKHHGFAF67DA,0,0,0,有
土城區,土地,柑林段980地號,127.51,,特定專用區,甲種建築用地,1110126,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,9450000,74112,,0,0,,RPSTMLTJKHHGFAF58DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區文化路二段４１０巷２弄１８號二樓,24.36,住,,,1110105,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850320,172.73,3,2,1,有,有,9280000,53725,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTJKHHGFAF97DA,86.38,0,10.42,有
土城區,房地(土地+建物)+車位,新北市土城區裕華街２６號三樓,35.05,工,,,1110105,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080625,177.59,0,0,0,無,有,17410000,110404,坡道平面,36.2,1800000,,RPVOMLRJKHHGFAF18DA,79.11,2.23,12.83,有
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段１８３號二十六樓,17.24,都市：其他:第二種特定專用區,,,1110108,土地1建物1車位2,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011026,294.37,3,2,2,有,有,49500000,200559,坡道平面,72.48,5000000,,RPQPMLQLJHHGFAF77DA,132.72,13.22,9.75,有
中和區,房地(土地+建物),新北市中和區中安街３８號六樓,14.22,住,,,1110108,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840925,109.36,3,2,2,有,有,24000000,219459,,0,0,其他增建；,RPTNMLRKKHHGFHF78EA,93.99,6.21,4.59,有
永和區,房地(土地+建物),新北市永和區福和路３５之１號三樓,19.18,商,,,1110106,土地2建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670701,85.72,3,2,1,有,無,9700000,113159,,0,0,其他增建；,RPXNMLRKKHHGFHF56EA,85.72,0,0,無
永和區,房地(土地+建物),新北市永和區永和路一段６４號五樓之一,6.39,商,,,1110122,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830529,79.27,2,2,1,有,有,12000000,151381,,0,0,陽台外推；含租約；,RPWQMLRKKHHGFHF76EA,61.45,0,13.89,有
永和區,房地(土地+建物)+車位,新北市永和區永和路一段４０號八樓之七,6.74,商,,,1110122,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,830422,62.73,2,1,1,有,有,9180000,146341,升降機械,0,1500000,,RPPOMLRKKHHGFHF48EA,39.06,0,0,有
永和區,車位,新北市永和區竹林路６６巷１８號地下室,5.44,商,,,1110124,土地7建物1車位1,地下層,六層,其他,商業用,鋼筋混凝土造,661021,31.4,0,0,0,有,有,2100000,,坡道平面,31.39,2100000,僅車位交易；,RPWQMLQKKHHGFHF66EA,0,0,0,有
中和區,房地(土地+建物)+車位,新北市中和區建八路２０５號六樓,10.6,工,,,1110112,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,960731,91.99,1,1,1,有,有,9180000,125532,坡道平面,33.2,1800000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKKHHGFHF38EA,37.29,0,0.12,有
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街１２５之１號七樓,26.46,住,,,1110112,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070730,151.86,3,2,2,有,有,11100000,73094,坡道平面,24.69,0,,RPTOMLRKKHHGFIF98EA,76.72,6.5,5.95,有
樹林區,房地(土地+建物),新北市樹林區中興街４２號三樓,41,住,,,1110109,土地2建物2車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680413,128.04,3,2,1,有,無,10600000,82787,,0,0,陽台外推；其他增建；,RPPNMLSKKHHGFIF58EA,128.04,0,0,無
三重區,房地(土地+建物)+車位,新北市三重區重新路三段１５０號十三樓之二,4.7,,,,1110117,土地2建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1031226,125.68,1,1,1,有,有,15230000,121181,升降平面,46.02,0,,RPQNMLRKKHHGFGF38EA,42.22,1.82,5.04,有
三重區,房地(土地+建物),新北市三重區中華路７５巷２號二樓,23.61,住,,,1110108,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,591015,78.23,3,1,1,有,無,7870000,100601,,0,0,,RPTNMLRKKHHGFGF68EA,78.23,0,0,無
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區集賢路２６９巷１５弄３號七樓,31.52,住,,,1110103,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830730,154.1,5,2,4,有,有,19900000,129137,坡道平面,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLRKKHHGFGF88EA,89.48,0,10.4,有
三芝區,土地,錫板段小坑子小段158-10地號,4883.53,,山坡地保育區,農牧用地,1110103,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,13680000,2801,,0,0,,RPTPMLRKKHHGFEF68EA,0,0,0,無
淡水區,房地(土地+建物),新北市淡水區民生路１２４巷２５弄２０號二樓,58.38,住,,,1110113,土地1建物1車位0,二層，走廊,二層,公寓(5樓含以下無電梯),住家用,加強磚造,,95.69,3,2,1,有,無,8400000,87783,,0,0,頂樓增建頂樓加蓋；,RPRNMLSKKHHGFEF38EA,95.69,0,0,無
三芝區,土地,新小基隆段新庄子小段185-1地號,0.11,農,,,1110127,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,410,0,,0,0,地清或未辦繼承標售；,RPWNMLQKKHHGFEF68EA,0,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１１０之５號九樓,21.51,住,,,1110126,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100708,118.3,2,2,2,有,有,5320000,44970,坡道平面,33.42,0,,RPWQMLQKKHHGFEF98EA,52.42,0,4.4,有
